Age,Year,Incidence,Sex
35,2011,0.0288,f
36,2011,0.028,f
37,2011,0.0272,f
38,2011,0.0262,f
39,2011,0.0252,f
40,2011,0.0242,f
41,2011,0.0232,f
42,2011,0.0222,f
43,2011,0.0212,f
44,2011,0.0202,f
45,2011,0.0192,f
46,2011,0.0182,f
47,2011,0.017,f
48,2011,0.016,f
49,2011,0.0152,f
50,2011,0.0142,f
51,2011,0.0132,f
52,2011,0.0124,f
53,2011,0.0114,f
54,2011,0.0106,f
55,2011,0.0098,f
56,2011,0.009,f
57,2011,0.008,f
58,2011,0.0074,f
59,2011,0.0066,f
60,2011,0.0058,f
61,2011,0.0052,f
62,2011,0.0046,f
63,2011,0.004,f
64,2011,0.0034,f
65,2011,0.003,f
66,2011,0.0024,f
67,2011,0.002,f
68,2011,0.0018,f
69,2011,0.0014,f
70,2011,0.0012,f
71,2011,0.001,f
72,2011,0.0008,f
73,2011,0.0008,f
74,2011,0.0006,f
75,2011,0.0004,f
76,2011,0.0004,f
77,2011,0.00031,f
78,2011,0.000254,f
79,2011,0.000208,f
80,2011,0.000173,f
81,2011,0.000144,f
82,2011,0.0001198,f
83,2011,0.0000996,f
84,2011,0.0000832,f
85,2011,0.0000696,f
86,2011,0.000059,f
87,2011,0.0000504,f
88,2011,0.0000438,f
89,2011,0.0000384,f
10,2012,0.00000056,f
11,2012,0.0000296,f
12,2012,0.0004,f
13,2012,0.0022,f
14,2012,0.0084,f
15,2012,0.0212,f
16,2012,0.0378,f
17,2012,0.0504,f
18,2012,0.0572,f
19,2012,0.0586,f
20,2012,0.057,f
21,2012,0.0536,f
22,2012,0.0492,f
23,2012,0.0444,f
24,2012,0.0394,f
25,2012,0.0346,f
26,2012,0.0346,f
27,2012,0.0342,f
28,2012,0.0336,f
29,2012,0.0332,f
30,2012,0.0322,f
31,2012,0.0312,f
32,2012,0.0302,f
33,2012,0.0292,f
34,2012,0.0282,f
35,2012,0.0274,f
36,2012,0.0264,f
37,2012,0.0256,f
38,2012,0.0248,f
39,2012,0.024,f
40,2012,0.023,f
41,2012,0.0222,f
42,2012,0.0212,f
43,2012,0.0204,f
44,2012,0.0194,f
45,2012,0.0184,f
46,2012,0.0174,f
47,2012,0.0166,f
48,2012,0.0156,f
49,2012,0.0148,f
50,2012,0.0138,f
51,2012,0.013,f
52,2012,0.0122,f
53,2012,0.0114,f
54,2012,0.0106,f
55,2012,0.0098,f
56,2012,0.009,f
57,2012,0.0082,f
58,2012,0.0074,f
59,2012,0.0068,f
60,2012,0.006,f
61,2012,0.0054,f
62,2012,0.0048,f
63,2012,0.0042,f
64,2012,0.0038,f
65,2012,0.0032,f
66,2012,0.0028,f
67,2012,0.0022,f
68,2012,0.002,f
69,2012,0.0016,f
70,2012,0.0014,f
71,2012,0.0012,f
72,2012,0.001,f
73,2012,0.0008,f
74,2012,0.0006,f
75,2012,0.0006,f
76,2012,0.0004,f
77,2012,0.000352,f
78,2012,0.000286,f
79,2012,0.000236,f
80,2012,0.0001932,f
81,2012,0.00016,f
82,2012,0.0001332,f
83,2012,0.000111,f
84,2012,0.0000926,f
85,2012,0.0000766,f
86,2012,0.000064,f
87,2012,0.000054,f
88,2012,0.0000464,f
89,2012,0.0000404,f
10,2013,0.00000056,f
11,2013,0.0000302,f
12,2013,0.0004,f
13,2013,0.0022,f
14,2013,0.0084,f
15,2013,0.0208,f
16,2013,0.0358,f
17,2013,0.0478,f
18,2013,0.0538,f
19,2013,0.055,f
20,2013,0.0534,f
21,2013,0.0504,f
22,2013,0.0462,f
23,2013,0.0418,f
24,2013,0.0372,f
25,2013,0.0328,f
26,2013,0.0328,f
27,2013,0.0326,f
28,2013,0.032,f
29,2013,0.0318,f
30,2013,0.0308,f
31,2013,0.03,f
32,2013,0.029,f
33,2013,0.028,f
34,2013,0.027,f
35,2013,0.026,f
36,2013,0.0252,f
37,2013,0.0244,f
38,2013,0.0236,f
39,2013,0.0228,f
40,2013,0.022,f
41,2013,0.0212,f
42,2013,0.0204,f
43,2013,0.0196,f
44,2013,0.0186,f
45,2013,0.0178,f
46,2013,0.017,f
47,2013,0.016,f
48,2013,0.0152,f
49,2013,0.0144,f
50,2013,0.0136,f
51,2013,0.0128,f
52,2013,0.012,f
53,2013,0.0112,f
54,2013,0.0104,f
55,2013,0.0098,f
56,2013,0.009,f
57,2013,0.0084,f
58,2013,0.0076,f
59,2013,0.007,f
60,2013,0.0064,f
61,2013,0.0056,f
62,2013,0.005,f
63,2013,0.0046,f
64,2013,0.004,f
65,2013,0.0034,f
66,2013,0.003,f
67,2013,0.0026,f
68,2013,0.0022,f
69,2013,0.0018,f
70,2013,0.0016,f
71,2013,0.0012,f
72,2013,0.001,f
73,2013,0.001,f
74,2013,0.0008,f
75,2013,0.0006,f
76,2013,0.0006,f
77,2013,0.000408,f
78,2013,0.000332,f
79,2013,0.00027,f
80,2013,0.00022,f
81,2013,0.0001806,f
82,2013,0.0001498,f
83,2013,0.0001248,f
84,2013,0.0001044,f
85,2013,0.0000852,f
86,2013,0.0000704,f
87,2013,0.0000588,f
88,2013,0.0000498,f
89,2013,0.0000428,f
10,2014,0.00000054,f
11,2014,0.0000296,f
12,2014,0.0004,f
13,2014,0.0022,f
14,2014,0.0082,f
15,2014,0.0202,f
16,2014,0.0346,f
17,2014,0.045,f
18,2014,0.0508,f
19,2014,0.0516,f
20,2014,0.0502,f
21,2014,0.0472,f
22,2014,0.0434,f
23,2014,0.0392,f
24,2014,0.035,f
25,2014,0.031,f
26,2014,0.031,f
27,2014,0.0308,f
28,2014,0.0304,f
29,2014,0.03,f
30,2014,0.0292,f
31,2014,0.0284,f
32,2014,0.0274,f
33,2014,0.0266,f
34,2014,0.0256,f
35,2014,0.0248,f
36,2014,0.0238,f
37,2014,0.023,f
38,2014,0.0222,f
39,2014,0.0214,f
40,2014,0.0208,f
41,2014,0.02,f
42,2014,0.0192,f
43,2014,0.0186,f
44,2014,0.0178,f
45,2014,0.017,f
46,2014,0.0162,f
47,2014,0.0154,f
48,2014,0.0146,f
49,2014,0.0138,f
50,2014,0.0132,f
51,2014,0.0124,f
52,2014,0.0116,f
53,2014,0.011,f
54,2014,0.0102,f
55,2014,0.0096,f
56,2014,0.009,f
57,2014,0.0082,f
58,2014,0.0076,f
59,2014,0.007,f
60,2014,0.0064,f
61,2014,0.0058,f
62,2014,0.0052,f
63,2014,0.0046,f
64,2014,0.0042,f
65,2014,0.0036,f
66,2014,0.0032,f
67,2014,0.0028,f
68,2014,0.0024,f
69,2014,0.002,f
70,2014,0.0016,f
71,2014,0.0014,f
72,2014,0.0012,f
73,2014,0.001,f
74,2014,0.0008,f
75,2014,0.0008,f
76,2014,0.0006,f
77,2014,0.0004,f
78,2014,0.00038,f
79,2014,0.000308,f
80,2014,0.00025,f
81,2014,0.000204,f
82,2014,0.0001678,f
83,2014,0.0001394,f
84,2014,0.0001166,f
85,2014,0.0000944,f
86,2014,0.000077,f
87,2014,0.0000634,f
88,2014,0.0000532,f
89,2014,0.0000454,f
10,2015,0.00000054,f
11,2015,0.0000294,f
12,2015,0.0004,f
13,2015,0.0022,f
14,2015,0.008,f
15,2015,0.0196,f
16,2015,0.0334,f
17,2015,0.0432,f
18,2015,0.0474,f
19,2015,0.0484,f
20,2015,0.0468,f
21,2015,0.044,f
22,2015,0.0404,f
23,2015,0.0366,f
24,2015,0.0328,f
25,2015,0.029,f
26,2015,0.0294,f
27,2015,0.0292,f
28,2015,0.029,f
29,2015,0.0288,f
30,2015,0.0282,f
31,2015,0.0274,f
32,2015,0.0266,f
33,2015,0.0256,f
34,2015,0.0248,f
35,2015,0.024,f
36,2015,0.0232,f
37,2015,0.0222,f
38,2015,0.0216,f
39,2015,0.0208,f
40,2015,0.02,f
41,2015,0.0194,f
42,2015,0.0188,f
43,2015,0.0182,f
44,2015,0.0174,f
45,2015,0.0166,f
46,2015,0.016,f
47,2015,0.0152,f
48,2015,0.0146,f
49,2015,0.0138,f
50,2015,0.013,f
51,2015,0.0124,f
52,2015,0.0118,f
53,2015,0.011,f
54,2015,0.0104,f
55,2015,0.0098,f
56,2015,0.0092,f
57,2015,0.0084,f
58,2015,0.0078,f
59,2015,0.0072,f
60,2015,0.0066,f
61,2015,0.0062,f
62,2015,0.0056,f
63,2015,0.005,f
64,2015,0.0044,f
65,2015,0.004,f
66,2015,0.0036,f
67,2015,0.003,f
68,2015,0.0026,f
69,2015,0.0022,f
70,2015,0.002,f
71,2015,0.0016,f
72,2015,0.0014,f
73,2015,0.0012,f
74,2015,0.001,f
75,2015,0.0008,f
76,2015,0.0006,f
77,2015,0.0006,f
78,2015,0.000452,f
79,2015,0.000366,f
80,2015,0.000296,f
81,2015,0.00024,f
82,2015,0.0001958,f
83,2015,0.0001616,f
84,2015,0.0001348,f
85,2015,0.0001084,f
86,2015,0.0000876,f
87,2015,0.0000714,f
88,2015,0.000059,f
89,2015,0.0000498,f
10,2016,0.00000052,f
11,2016,0.0000282,f
12,2016,0.0004,f
13,2016,0.002,f
14,2016,0.0078,f
15,2016,0.0186,f
16,2016,0.0312,f
17,2016,0.0402,f
18,2016,0.0438,f
19,2016,0.0436,f
20,2016,0.0424,f
21,2016,0.0396,f
22,2016,0.0364,f
23,2016,0.0332,f
24,2016,0.0298,f
25,2016,0.0264,f
26,2016,0.0268,f
27,2016,0.0268,f
28,2016,0.0266,f
29,2016,0.0266,f
30,2016,0.0262,f
31,2016,0.0256,f
32,2016,0.0248,f
33,2016,0.0242,f
34,2016,0.0234,f
35,2016,0.0226,f
36,2016,0.0218,f
37,2016,0.0212,f
38,2016,0.0204,f
39,2016,0.0196,f
40,2016,0.019,f
41,2016,0.0184,f
42,2016,0.0178,f
43,2016,0.0172,f
44,2016,0.0166,f
45,2016,0.016,f
46,2016,0.0154,f
47,2016,0.0146,f
48,2016,0.014,f
49,2016,0.0134,f
50,2016,0.0128,f
51,2016,0.012,f
52,2016,0.0114,f
53,2016,0.0108,f
54,2016,0.0102,f
55,2016,0.0096,f
56,2016,0.009,f
57,2016,0.0084,f
58,2016,0.008,f
59,2016,0.0074,f
60,2016,0.0068,f
61,2016,0.0062,f
62,2016,0.0058,f
63,2016,0.0052,f
64,2016,0.0046,f
65,2016,0.0042,f
66,2016,0.0038,f
67,2016,0.0034,f
68,2016,0.003,f
69,2016,0.0026,f
70,2016,0.0022,f
71,2016,0.0018,f
72,2016,0.0016,f
73,2016,0.0012,f
74,2016,0.001,f
75,2016,0.001,f
76,2016,0.0008,f
77,2016,0.0006,f
78,2016,0.0006,f
79,2016,0.00043,f
80,2016,0.000346,f
81,2016,0.00028,f
82,2016,0.000228,f
83,2016,0.0001862,f
84,2016,0.0001542,f
85,2016,0.0001234,f
86,2016,0.000099,f
87,2016,0.00008,f
88,2016,0.0000656,f
89,2016,0.0000548,f
10,2017,0.0000005,f
11,2017,0.0000268,f
12,2017,0.0004,f
13,2017,0.002,f
14,2017,0.0072,f
15,2017,0.0174,f
16,2017,0.0288,f
17,2017,0.0364,f
18,2017,0.0396,f
19,2017,0.0392,f
20,2017,0.0372,f
21,2017,0.0348,f
22,2017,0.032,f
23,2017,0.029,f
24,2017,0.0262,f
25,2017,0.0234,f
26,2017,0.0238,f
27,2017,0.0238,f
28,2017,0.024,f
29,2017,0.024,f
30,2017,0.0236,f
31,2017,0.0232,f
32,2017,0.0228,f
33,2017,0.0222,f
34,2017,0.0216,f
35,2017,0.021,f
36,2017,0.0202,f
37,2017,0.0196,f
38,2017,0.019,f
39,2017,0.0184,f
40,2017,0.0178,f
41,2017,0.0172,f
42,2017,0.0166,f
43,2017,0.0162,f
44,2017,0.0156,f
45,2017,0.015,f
46,2017,0.0144,f
47,2017,0.0138,f
48,2017,0.0134,f
49,2017,0.0128,f
50,2017,0.0122,f
51,2017,0.0116,f
52,2017,0.011,f
53,2017,0.0104,f
54,2017,0.01,f
55,2017,0.0094,f
56,2017,0.0088,f
57,2017,0.0084,f
58,2017,0.0078,f
59,2017,0.0072,f
60,2017,0.0068,f
61,2017,0.0062,f
62,2017,0.0058,f
63,2017,0.0052,f
64,2017,0.0048,f
65,2017,0.0044,f
66,2017,0.004,f
67,2017,0.0034,f
68,2017,0.003,f
69,2017,0.0028,f
70,2017,0.0024,f
71,2017,0.002,f
72,2017,0.0018,f
73,2017,0.0014,f
74,2017,0.0012,f
75,2017,0.001,f
76,2017,0.0008,f
77,2017,0.0008,f
78,2017,0.0006,f
79,2017,0.000494,f
80,2017,0.0004,f
81,2017,0.000324,f
82,2017,0.000262,f
83,2017,0.000214,f
84,2017,0.0001754,f
85,2017,0.0001402,f
86,2017,0.000112,f
87,2017,0.00009,f
88,2017,0.000073,f
89,2017,0.0000604,f
10,2018,0.00000048,f
11,2018,0.0000256,f
12,2018,0.0004,f
13,2018,0.0018,f
14,2018,0.0068,f
15,2018,0.0164,f
16,2018,0.0272,f
17,2018,0.034,f
18,2018,0.0362,f
19,2018,0.0358,f
20,2018,0.0336,f
21,2018,0.031,f
22,2018,0.0286,f
23,2018,0.026,f
24,2018,0.0234,f
25,2018,0.021,f
26,2018,0.0214,f
27,2018,0.0216,f
28,2018,0.0218,f
29,2018,0.022,f
30,2018,0.022,f
31,2018,0.0216,f
32,2018,0.0214,f
33,2018,0.0208,f
34,2018,0.0204,f
35,2018,0.0198,f
36,2018,0.0194,f
37,2018,0.0188,f
38,2018,0.0182,f
39,2018,0.0176,f
40,2018,0.017,f
41,2018,0.0166,f
42,2018,0.016,f
43,2018,0.0156,f
44,2018,0.015,f
45,2018,0.0146,f
46,2018,0.0142,f
47,2018,0.0136,f
48,2018,0.013,f
49,2018,0.0126,f
50,2018,0.012,f
51,2018,0.0114,f
52,2018,0.011,f
53,2018,0.0104,f
54,2018,0.0098,f
55,2018,0.0094,f
56,2018,0.0088,f
57,2018,0.0084,f
58,2018,0.0078,f
59,2018,0.0074,f
60,2018,0.007,f
61,2018,0.0064,f
62,2018,0.006,f
63,2018,0.0054,f
64,2018,0.005,f
65,2018,0.0046,f
66,2018,0.0042,f
67,2018,0.0038,f
68,2018,0.0034,f
69,2018,0.003,f
70,2018,0.0026,f
71,2018,0.0022,f
72,2018,0.002,f
73,2018,0.0016,f
74,2018,0.0014,f
75,2018,0.0012,f
76,2018,0.001,f
77,2018,0.0008,f
78,2018,0.0006,f
79,2018,0.0006,f
80,2018,0.000476,f
81,2018,0.000388,f
82,2018,0.000314,f
83,2018,0.000254,f
84,2018,0.000208,f
85,2018,0.000166,f
86,2018,0.0001326,f
87,2018,0.0001058,f
88,2018,0.0000854,f
89,2018,0.00007,f
10,2019,0.00000044,f
11,2019,0.000024,f
12,2019,0.000298,f
13,2019,0.0018,f
14,2019,0.0064,f
15,2019,0.0154,f
16,2019,0.0254,f
17,2019,0.0318,f
18,2019,0.0334,f
19,2019,0.0324,f
20,2019,0.0304,f
21,2019,0.028,f
22,2019,0.0252,f
23,2019,0.023,f
24,2019,0.0206,f
25,2019,0.0186,f
26,2019,0.0192,f
27,2019,0.0194,f
28,2019,0.0198,f
29,2019,0.02,f
30,2019,0.02,f
31,2019,0.02,f
32,2019,0.0198,f
33,2019,0.0194,f
34,2019,0.0192,f
35,2019,0.0188,f
36,2019,0.0182,f
37,2019,0.0178,f
38,2019,0.0174,f
39,2019,0.0168,f
40,2019,0.0164,f
41,2019,0.0158,f
42,2019,0.0154,f
43,2019,0.015,f
44,2019,0.0144,f
45,2019,0.014,f
46,2019,0.0136,f
47,2019,0.0132,f
48,2019,0.0126,f
49,2019,0.0122,f
50,2019,0.0116,f
51,2019,0.0112,f
52,2019,0.0106,f
53,2019,0.0102,f
54,2019,0.0098,f
55,2019,0.0092,f
56,2019,0.0088,f
57,2019,0.0084,f
58,2019,0.0078,f
59,2019,0.0074,f
60,2019,0.007,f
61,2019,0.0066,f
62,2019,0.006,f
63,2019,0.0056,f
64,2019,0.0052,f
65,2019,0.0048,f
66,2019,0.0044,f
67,2019,0.004,f
68,2019,0.0036,f
69,2019,0.0032,f
70,2019,0.0028,f
71,2019,0.0024,f
72,2019,0.0022,f
73,2019,0.0018,f
74,2019,0.0016,f
75,2019,0.0014,f
76,2019,0.0012,f
77,2019,0.001,f
78,2019,0.0008,f
79,2019,0.0006,f
80,2019,0.000554,f
81,2019,0.000456,f
82,2019,0.000372,f
83,2019,0.000302,f
84,2019,0.000246,f
85,2019,0.0001972,f
86,2019,0.0001574,f
87,2019,0.0001256,f
88,2019,0.0001008,f
89,2019,0.000082,f
10,2020,0.0000004,f
11,2020,0.0000226,f
12,2020,0.000284,f
13,2020,0.0016,f
14,2020,0.0062,f
15,2020,0.0146,f
16,2020,0.024,f
17,2020,0.03,f
18,2020,0.0316,f
19,2020,0.0304,f
20,2020,0.028,f
21,2020,0.0256,f
22,2020,0.023,f
23,2020,0.0206,f
24,2020,0.0184,f
25,2020,0.0172,f
26,2020,0.0178,f
27,2020,0.0182,f
28,2020,0.0184,f
29,2020,0.0188,f
30,2020,0.019,f
31,2020,0.019,f
32,2020,0.0188,f
33,2020,0.0188,f
34,2020,0.0184,f
35,2020,0.0182,f
36,2020,0.0178,f
37,2020,0.0174,f
38,2020,0.017,f
39,2020,0.0166,f
40,2020,0.0162,f
41,2020,0.0156,f
42,2020,0.0152,f
43,2020,0.0148,f
44,2020,0.0144,f
45,2020,0.014,f
46,2020,0.0136,f
47,2020,0.013,f
48,2020,0.0126,f
49,2020,0.0122,f
50,2020,0.0118,f
51,2020,0.0112,f
52,2020,0.0108,f
53,2020,0.0104,f
54,2020,0.0098,f
55,2020,0.0094,f
56,2020,0.009,f
57,2020,0.0086,f
58,2020,0.008,f
59,2020,0.0076,f
60,2020,0.0072,f
61,2020,0.0068,f
62,2020,0.0064,f
63,2020,0.006,f
64,2020,0.0056,f
65,2020,0.005,f
66,2020,0.0046,f
67,2020,0.0042,f
68,2020,0.0038,f
69,2020,0.0036,f
70,2020,0.0032,f
71,2020,0.0028,f
72,2020,0.0024,f
73,2020,0.0022,f
74,2020,0.0018,f
75,2020,0.0016,f
76,2020,0.0014,f
77,2020,0.0012,f
78,2020,0.001,f
79,2020,0.0008,f
80,2020,0.0006,f
81,2020,0.000548,f
82,2020,0.000452,f
83,2020,0.00037,f
84,2020,0.0003,f
85,2020,0.000242,f
86,2020,0.0001938,f
87,2020,0.0001546,f
88,2020,0.0001238,f
89,2020,0.0001002,f
10,2021,0.00000036,f
11,2021,0.0000206,f
12,2021,0.000262,f
13,2021,0.0016,f
14,2021,0.0058,f
15,2021,0.0138,f
16,2021,0.0226,f
17,2021,0.0282,f
18,2021,0.0298,f
19,2021,0.0286,f
20,2021,0.0262,f
21,2021,0.0236,f
22,2021,0.0212,f
23,2021,0.0188,f
24,2021,0.0166,f
25,2021,0.0156,f
26,2021,0.0164,f
27,2021,0.0166,f
28,2021,0.017,f
29,2021,0.0174,f
30,2021,0.0174,f
31,2021,0.0176,f
32,2021,0.0176,f
33,2021,0.0174,f
34,2021,0.0172,f
35,2021,0.017,f
36,2021,0.0168,f
37,2021,0.0164,f
38,2021,0.016,f
39,2021,0.0156,f
40,2021,0.0152,f
41,2021,0.015,f
42,2021,0.0144,f
43,2021,0.014,f
44,2021,0.0136,f
45,2021,0.0134,f
46,2021,0.013,f
47,2021,0.0126,f
48,2021,0.0122,f
49,2021,0.0118,f
50,2021,0.0114,f
51,2021,0.011,f
52,2021,0.0106,f
53,2021,0.0102,f
54,2021,0.0098,f
55,2021,0.0094,f
56,2021,0.0088,f
57,2021,0.0084,f
58,2021,0.008,f
59,2021,0.0076,f
60,2021,0.0072,f
61,2021,0.0068,f
62,2021,0.0064,f
63,2021,0.006,f
64,2021,0.0056,f
65,2021,0.0052,f
66,2021,0.0048,f
67,2021,0.0044,f
68,2021,0.0042,f
69,2021,0.0038,f
70,2021,0.0034,f
71,2021,0.003,f
72,2021,0.0026,f
73,2021,0.0024,f
74,2021,0.002,f
75,2021,0.0018,f
76,2021,0.0014,f
77,2021,0.0012,f
78,2021,0.001,f
79,2021,0.001,f
80,2021,0.0008,f
81,2021,0.000634,f
82,2021,0.000528,f
83,2021,0.000434,f
84,2021,0.000354,f
85,2021,0.000286,f
86,2021,0.00023,f
87,2021,0.0001834,f
88,2021,0.0001466,f
89,2021,0.0001184,f
10,2022,0.0000003,f
11,2022,0.0000181,f
12,2022,0.000238,f
13,2022,0.0014,f
14,2022,0.0054,f
15,2022,0.013,f
16,2022,0.0214,f
17,2022,0.0266,f
18,2022,0.0282,f
19,2022,0.027,f
20,2022,0.0248,f
21,2022,0.0222,f
22,2022,0.0196,f
23,2022,0.0174,f
24,2022,0.0152,f
25,2022,0.014,f
26,2022,0.0148,f
27,2022,0.0152,f
28,2022,0.0154,f
29,2022,0.0158,f
30,2022,0.016,f
31,2022,0.016,f
32,2022,0.016,f
33,2022,0.016,f
34,2022,0.016,f
35,2022,0.0158,f
36,2022,0.0156,f
37,2022,0.0154,f
38,2022,0.015,f
39,2022,0.0148,f
40,2022,0.0144,f
41,2022,0.014,f
42,2022,0.0138,f
43,2022,0.0134,f
44,2022,0.013,f
45,2022,0.0126,f
46,2022,0.0124,f
47,2022,0.012,f
48,2022,0.0116,f
49,2022,0.0114,f
50,2022,0.011,f
51,2022,0.0106,f
52,2022,0.0102,f
53,2022,0.0098,f
54,2022,0.0094,f
55,2022,0.0092,f
56,2022,0.0088,f
57,2022,0.0084,f
58,2022,0.008,f
59,2022,0.0076,f
60,2022,0.0072,f
61,2022,0.0068,f
62,2022,0.0064,f
63,2022,0.0062,f
64,2022,0.0058,f
65,2022,0.0054,f
66,2022,0.005,f
67,2022,0.0046,f
68,2022,0.0042,f
69,2022,0.004,f
70,2022,0.0036,f
71,2022,0.0032,f
72,2022,0.0028,f
73,2022,0.0026,f
74,2022,0.0022,f
75,2022,0.002,f
76,2022,0.0016,f
77,2022,0.0014,f
78,2022,0.0012,f
79,2022,0.001,f
80,2022,0.0008,f
81,2022,0.0008,f
82,2022,0.000608,f
83,2022,0.000504,f
84,2022,0.000416,f
85,2022,0.000336,f
86,2022,0.00027,f
87,2022,0.000216,f
88,2022,0.0001736,f
89,2022,0.0001402,f
10,2023,0.00000026,f
11,2023,0.00001572,f
12,2023,0.00021,f
13,2023,0.0014,f
14,2023,0.005,f
15,2023,0.0122,f
16,2023,0.0202,f
17,2023,0.0252,f
18,2023,0.0264,f
19,2023,0.0254,f
20,2023,0.0232,f
21,2023,0.0208,f
22,2023,0.0182,f
23,2023,0.016,f
24,2023,0.014,f
25,2023,0.0128,f
26,2023,0.0134,f
27,2023,0.0138,f
28,2023,0.014,f
29,2023,0.0142,f
30,2023,0.0144,f
31,2023,0.0146,f
32,2023,0.0146,f
33,2023,0.0146,f
34,2023,0.0146,f
35,2023,0.0146,f
36,2023,0.0144,f
37,2023,0.0142,f
38,2023,0.014,f
39,2023,0.0138,f
40,2023,0.0136,f
41,2023,0.0132,f
42,2023,0.013,f
43,2023,0.0126,f
44,2023,0.0124,f
45,2023,0.012,f
46,2023,0.0118,f
47,2023,0.0114,f
48,2023,0.0112,f
49,2023,0.0108,f
50,2023,0.0106,f
51,2023,0.0102,f
52,2023,0.0098,f
53,2023,0.0096,f
54,2023,0.0092,f
55,2023,0.0088,f
56,2023,0.0086,f
57,2023,0.0082,f
58,2023,0.0078,f
59,2023,0.0074,f
60,2023,0.0072,f
61,2023,0.0068,f
62,2023,0.0064,f
63,2023,0.0062,f
64,2023,0.0058,f
65,2023,0.0054,f
66,2023,0.005,f
67,2023,0.0048,f
68,2023,0.0044,f
69,2023,0.004,f
70,2023,0.0036,f
71,2023,0.0034,f
72,2023,0.003,f
73,2023,0.0028,f
74,2023,0.0024,f
75,2023,0.0022,f
76,2023,0.0018,f
77,2023,0.0016,f
78,2023,0.0014,f
79,2023,0.0012,f
80,2023,0.001,f
81,2023,0.0008,f
82,2023,0.0006,f
83,2023,0.000576,f
84,2023,0.00048,f
85,2023,0.00039,f
86,2023,0.000314,f
87,2023,0.000252,f
88,2023,0.000202,f
89,2023,0.0001638,f
10,2024,0.00000024,f
11,2024,0.00001412,f
12,2024,0.0001868,f
13,2024,0.0012,f
14,2024,0.0046,f
15,2024,0.0114,f
16,2024,0.0192,f
17,2024,0.024,f
18,2024,0.0254,f
19,2024,0.0242,f
20,2024,0.0222,f
21,2024,0.0198,f
22,2024,0.0174,f
23,2024,0.015,f
24,2024,0.013,f
25,2024,0.012,f
26,2024,0.0126,f
27,2024,0.0126,f
28,2024,0.0128,f
29,2024,0.0132,f
30,2024,0.0134,f
31,2024,0.0134,f
32,2024,0.0136,f
33,2024,0.0136,f
34,2024,0.0136,f
35,2024,0.0136,f
36,2024,0.0136,f
37,2024,0.0136,f
38,2024,0.0134,f
39,2024,0.0132,f
40,2024,0.013,f
41,2024,0.0128,f
42,2024,0.0126,f
43,2024,0.0122,f
44,2024,0.012,f
45,2024,0.0118,f
46,2024,0.0114,f
47,2024,0.0112,f
48,2024,0.0108,f
49,2024,0.0106,f
50,2024,0.0104,f
51,2024,0.01,f
52,2024,0.0098,f
53,2024,0.0094,f
54,2024,0.0092,f
55,2024,0.0088,f
56,2024,0.0084,f
57,2024,0.0082,f
58,2024,0.0078,f
59,2024,0.0076,f
60,2024,0.0072,f
61,2024,0.0068,f
62,2024,0.0066,f
63,2024,0.0062,f
64,2024,0.0058,f
65,2024,0.0056,f
66,2024,0.0052,f
67,2024,0.005,f
68,2024,0.0046,f
69,2024,0.0042,f
70,2024,0.004,f
71,2024,0.0036,f
72,2024,0.0032,f
73,2024,0.003,f
74,2024,0.0026,f
75,2024,0.0024,f
76,2024,0.002,f
77,2024,0.0018,f
78,2024,0.0016,f
79,2024,0.0014,f
80,2024,0.0012,f
81,2024,0.001,f
82,2024,0.0008,f
83,2024,0.000672,f
84,2024,0.000564,f
85,2024,0.000458,f
86,2024,0.00037,f
87,2024,0.000298,f
88,2024,0.00024,f
89,2024,0.0001944,f
10,2025,0.00000022,f
11,2025,0.00001272,f
12,2025,0.0001686,f
13,2025,0.001,f
14,2025,0.0042,f
15,2025,0.0106,f
16,2025,0.018,f
17,2025,0.023,f
18,2025,0.0244,f
19,2025,0.0234,f
20,2025,0.0214,f
21,2025,0.019,f
22,2025,0.0166,f
23,2025,0.0144,f
24,2025,0.0124,f
25,2025,0.0114,f
26,2025,0.0118,f
27,2025,0.012,f
28,2025,0.012,f
29,2025,0.0122,f
30,2025,0.0124,f
31,2025,0.0126,f
32,2025,0.0126,f
33,2025,0.0128,f
34,2025,0.0128,f
35,2025,0.0128,f
36,2025,0.0128,f
37,2025,0.0128,f
38,2025,0.0128,f
39,2025,0.0126,f
40,2025,0.0124,f
41,2025,0.0124,f
42,2025,0.0122,f
43,2025,0.012,f
44,2025,0.0118,f
45,2025,0.0114,f
46,2025,0.0112,f
47,2025,0.011,f
48,2025,0.0106,f
49,2025,0.0104,f
50,2025,0.0102,f
51,2025,0.0098,f
52,2025,0.0096,f
53,2025,0.0094,f
54,2025,0.009,f
55,2025,0.0088,f
56,2025,0.0084,f
57,2025,0.0082,f
58,2025,0.0078,f
59,2025,0.0076,f
60,2025,0.0072,f
61,2025,0.007,f
62,2025,0.0066,f
63,2025,0.0064,f
64,2025,0.006,f
65,2025,0.0056,f
66,2025,0.0054,f
67,2025,0.005,f
68,2025,0.0048,f
69,2025,0.0044,f
70,2025,0.0042,f
71,2025,0.0038,f
72,2025,0.0034,f
73,2025,0.0032,f
74,2025,0.0028,f
75,2025,0.0026,f
76,2025,0.0024,f
77,2025,0.002,f
78,2025,0.0018,f
79,2025,0.0016,f
80,2025,0.0012,f
81,2025,0.001,f
82,2025,0.001,f
83,2025,0.0008,f
84,2025,0.000656,f
85,2025,0.000534,f
86,2025,0.000432,f
87,2025,0.000348,f
88,2025,0.000282,f
